SYMBOL	COHORT	CANCER_TYPE	METHODS	QVALUE_COMBINATION	TIER	MUTATIONS_COHORT	SAMPLES_COHORT	ROLE	CGC_GENE	TIER_CGC	CGC_CANCER_GENE	NUM_COHORTS	SIGNATURE9	WARNING_EXPRESSION	WARNING_GERMLINE	SAMPLES_3MUTS	OR_WARNING	KNOWN_ARTIFACT	NUM_PAPERS	FILTER
SMAD4	ICGC_WGS_PACA_CA_WGS	PAAD	dndscv,cbase	7.638489308590933e-06	1	455153	65	LoF	True	1.0	True	29	0.0	False	False	0.0	False	False	89.0	PASS
SMAD4	ICGC_WXS_PACA_CA_WXS	PAAD	dndscv,cbase,mutpanning	4.35699680020307e-08	1	32250	70	LoF	True	1.0	True	29	0.0	False	False	0.0	False	False	89.0	PASS
SMAD4	PCAWG_WGS_PANC_ADENOCA	PAAD	dndscv,oncodrivefml,hotmaps,cbase,mutpanning	6.990392500444634e-17	1	1673191	232	LoF	True	1.0	True	29	0.0	False	False	1.0	False	False	89.0	PASS
SMAD4	TCGA_WXS_PAAD	PAAD	dndscv,oncodrivefml,hotmaps,cbase,mutpanning	2.1036228676338087e-12	1	30872	176	LoF	True	1.0	True	29	0.0	False	False	0.0	False	False	89.0	PASS
SMAD4	HARTWIG_PANCREAS	PAAD	dndscv,oncodrivefml,hotmaps,cbase,mutpanning	5.589229447261863e-12	1	1091027	80	LoF	True	1.0	True	29	0.0	False	False	0.0	False	False	89.0	PASS
SMAD4	TCGA_WXS_PRAD	PRAD		2.3356007300456163e-05	2	30954	492	Act	True	1.0	False	29	0.0	False	False	0.0	False	False	89.0	PASS
SMAD4	HARTWIG_PROSTATE	PRAD		0.003479677686815824	2	6479763	382	Act	True	1.0	False	29	0.0	False	False	0.0	False	False	89.0	PASS
SMAD4	PCAWG_WGS_STOMACH_ADENOCA	ST	oncodrivefml	1.649857658423272e-05	1	1862074	68	Act	True	1.0	True	29	0.0	False	False	0.0	False	False	89.0	PASS
SMAD4	CBIOP_WXS_EGC_TMUCIH_2015	ST		0.0001254864713209462	1	13866	78	LoF	True	1.0	True	29	0.0	False	False	0.0	False	False	89.0	PASS
SMAD4	TCGA_WXS_STAD	ST	dndscv,oncodrivefml,hotmaps,smregions,cbase,mutpanning	2.3387806833103917e-24	2	214108	436	Act	True	1.0	True	29	0.0	False	False	0.0	False	False	89.0	PASS
SMAD4	HARTWIG_STOMACH	ST		0.0007840648726502943	1	1829318	41	LoF	True	1.0	True	29	0.0	False	False	0.0	False	False	89.0	PASS
SMARCA1	CBIOP_WXS_PRAD_SU2C_2019	PRAD	oncodrivefml,cbase	4.351357910213225e-07	1	64566	444	LoF	False		False	1	0.0	False	False	0.0	False	False	10.0	PASS
SMARCA4	CBIOP_WXS_BLCA_BGI	BLCA	smregions	0.004550847714881904	2	8703	79	Act	True	1.0	False	25	0.0	False	False	0.0	False	False	33.0	PASS
SMARCA4	HARTWIG_URINARY_TRACT	BLCA	cbase	0.0008683616266688727	2	4775994	156	LoF	True	1.0	False	25	0.0	False	False	0.0	False	False	33.0	PASS
SMARCA4	PEDCBIOP_WXS_BLY-PRY	BLY	dndscv,oncodrivefml,hotmaps,smregions,cbase	4.104078254780252e-06	1	762	15	Act	True	1.0	False	25	0.0	False	False	0.0	False	False	33.0	PASS
SMARCA4	TCGA_WXS_COADREAD	COREAD	hotmaps	0.05054785528700741	2	310472	496	Act	True	1.0	False	25	0.0	False	False	0.0	False	False	33.0	PASS
SMARCA4	CBIOP_WXS_ESCA_BROAD	ESCA	dndscv,oncodrivefml,cbase	3.708610111134484e-06	1	31023	146	LoF	True	1.0	False	25	0.0	False	False	0.0	False	False	33.0	PASS
SMARCA4	PCAWG_WGS_ESO_ADENOCA	ESCA		1.7851603179337145e-05	2	2857685	97	Act	True	1.0	False	25	0.0	False	False	0.0	False	False	33.0	PASS
SMARCA4	ICGC_WGS_ESAD_UK	ESCA		0.048994751033716234	2	4899758	150	Act	True	1.0	False	25	0.0	False	False	0.0	False	False	33.0	PASS
SMARCA4	TCGA_WXS_ESCA	ESCA		7.205529707177766e-07	1	44724	182	Act	True	1.0	False	25	0.0	False	False	0.0	False	False	33.0	PASS
SMARCA4	TCGA_WXS_LIHC	HC	smregions	2.2533412815901244e-05	2	56445	360	Act	True	1.0	False	25	0.0	False	False	0.0	False	False	33.0	PASS
SMARCA4	HARTWIG_HEAD_AND_NECK	HNSC	cbase	1.8460679279445746e-09	1	883695	63	LoF	True	1.0	False	25	0.0	False	False	0.0	False	False	33.0	PASS
SMARCA4	TCGA_WXS_LGG	LGG	dndscv,smregions,cbase,mutpanning	2.704650759667426e-07	1	37742	509	Act	True	1.0	False	25	0.0	False	False	0.0	False	False	33.0	PASS
SMARCA4	CBIOP_WXS_LUAD_BROAD	LUAD	cbase	4.2029930347359797e-07	1	54638	159	LoF	True	1.0	True	25	0.0	False	False	0.0	False	False	33.0	PASS
SMARCA4	TCGA_WXS_LUAD	LUAD	dndscv,oncodrivefml,cbase,mutpanning	1.116139008789666e-08	1	215479	560	LoF	True	1.0	True	25	0.0	False	False	0.0	False	False	33.0	PASS
SMARCA4	PCAWG_WGS_CNS_MEDULLO	MBL	dndscv,smregions,cbase,mutpanning	2.5122434176128486e-07	1	223793	141	Act	True	1.0	False	25	0.0	False	False	0.0	False	False	33.0	PASS
SMARCA4	OTHER_WGS_PBCA_DE_MB	MBL	dndscv,hotmaps,smregions,cbase	4.6956375710488256e-09	1	237770	148	LoF	True	1.0	False	25	0.0	False	False	0.0	False	False	33.0	PASS
SMARCA4	PEDCBIOP_WXS_MBL-WNT-PRY	MBL	oncodriveclustl	0.00011583524148232707	1	503	21	Act	True	1.0	False	25	0.0	False	False	0.0	False	False	33.0	PASS
SMARCA4	PEDCBIOP_WXS_MBL-GP3-PRY	MBL	smregions	2.0791332826197007e-05	1	1061	58	Act	True	1.0	False	25	0.0	False	False	0.0	False	False	33.0	PASS
SMARCA4	PEDCBIOP_WXS_MBL_BROAD_2012	MBL	smregions	1.5217505061245081e-06	1	1808	92	Act	True	1.0	False	25	0.0	False	False	0.0	False	False	33.0	PASS
SMARCA4	PCAWG_WGS_LYMPH_BNHL	NHLY	hotmaps,smregions,mutpanning	7.40222635441522e-12	1	1340919	105	Act	True	1.0	False	25	0.0	False	False	0.0	False	False	33.0	PASS
SMARCA4	HARTWIG_LUNG_NON_SMALL_CELL	NSCLC	dndscv,oncodrivefml,cbase,mutpanning	2.4150686208905444e-05	1	17930078	384	LoF	True	1.0	False	25	0.0	False	False	0.0	False	False	33.0	PASS
SMARCA4	ICGC_WXS_PACA_AU_WXS	PAAD	cbase	1.4446732340842544e-06	1	13690	232	Act	True	1.0	False	25	0.0	False	False	0.0	False	False	33.0	PASS
SMARCA4	ICGC_WXS_PACA_CA_WXS	PAAD		0.00014164579994091066	2	32250	70	Act	True	1.0	False	25	0.0	False	False	0.0	False	False	33.0	PASS
SMARCA4	OTHER_WGS_PBCA_DE_PIA	PIA	oncodriveclustl,dndscv,oncodrivefml,hotmaps,smregions,cbase,mutpanning	9.432726993954814e-13	1	1066564	439	Act	True	1.0	False	25	0.0	False	False	0.0	False	False	33.0	PASS
SMARCA4	TCGA_WXS_KIRP	RPC		0.0005390652689151598	1	24431	276	ambiguous	True	1.0	False	25	0.0	False	False	0.0	False	False	33.0	PASS
SMARCA4	TCGA_WXS_THYM	THYM	smregions	3.536058676414693e-05	2	4344	122	Act	True	1.0	False	25	0.0	False	False	0.0	False	False	33.0	PASS
SMARCB1	PEDCBIOP_WXS_ATRT-PRY	ATRT	dndscv,oncodrivefml,cbase	1.7007620396158254e-13	1	331	17	LoF	True	1.0	False	4	0.0	False	False	0.0	False	False	41.0	PASS
SMARCB1	OTHER_WGS_PBCA_DE_MB	MBL	oncodrivefml	0.001273280297825605	1	237770	148	Act	True	1.0	False	4	0.0	False	False	0.0	False	False	41.0	PASS
SMARCB1	D_NB	NB		0.0004429772371746514	2	49381	48	Act	True	1.0	False	4	0.0	False	False	0.0	False	False	41.0	PASS
SMARCB1	PCAWG_WGS_PANC_ENDOCRINE	PAIS		0.002624589295065297	1	266138	81	Act	True	1.0	False	4	0.0	False	False	0.0	False	False	41.0	PASS
SMARCD1	ICGC_WXS_BRCA_UK	BRCA		0.0005836314992872799	2	6308	95	LoF	True	1.0	True	1	0.0	False	False	0.0	False	False	0.0	PASS
SMC1A	ICGC_WXS_LAML_KR_MUTECT	AML		0.0011463088603017163	2	109664	50	Act	True	2.0	True	2	0.0	False	False	0.0	False	False	7.0	PASS
SMC1A	OTHER_WXS_AML_PRY_BEAT_2018	AML	hotmaps	1.0034792806819349e-05	1	79225	257	Act	True	2.0	True	2	0.0	False	False	0.0	False	False	7.0	PASS
SMO	HARTWIG_NERVOUS_SYSTEM_GLIOBLASTOMA_MULTIFORME	GBM		0.00023340222098059955	2	2946791	63	LoF	True	1.0	False	9	0.0	False	False	0.0	False	False	15.0	PASS
SMO	PCAWG_WGS_CNS_MEDULLO	MBL	dndscv,oncodrivefml,hotmaps,smregions,cbase,mutpanning	5.786180775443014e-19	1	223793	141	Act	True	1.0	False	9	0.0	False	False	0.0	False	False	15.0	PASS
SMO	OTHER_WGS_PBCA_DE_MB	MBL	oncodriveclustl	0.0004713548492864156	1	237770	148	Act	True	1.0	False	9	0.0	False	False	0.0	False	False	15.0	PASS
SMO	PEDCBIOP_WXS_MBL-SHH-PRY	MBL	dndscv,oncodrivefml,hotmaps,smregions,cbase	2.494492941358048e-09	1	920	41	Act	True	1.0	False	9	0.0	False	False	0.0	False	False	15.0	PASS
SMO	HARTWIG_MESOTHELIOMA	MESO		0.006564604832330321	2	170660	36	Act	True	1.0	False	9	0.0	False	False	0.0	False	False	15.0	PASS
SMO	OTHER_WGS_PBCA_DE_PIA	PIA	oncodriveclustl,dndscv,oncodrivefml,hotmaps,smregions,cbase,mutpanning	3.0956324419005144e-18	1	1066564	439	Act	True	1.0	False	9	0.0	False	False	0.0	False	False	15.0	PASS
SMO	CBIOP_WXS_BCC_UNIGE_2016_TREAT	SBCC		0.00010288124895576772	2	14061	11	Act	True	1.0	False	9	0.0	False	False	0.0	False	False	15.0	PASS
SMO	CBIOP_WXS_BCC_UNIGE_2016_UNTREAT	SBCC	mutpanning	3.2475967286454496e-07	1	159247	76	Act	True	1.0	False	9	0.0	False	False	0.0	False	False	15.0	PASS
SMO	HARTWIG_SKIN_BASAL_CELL_CARCINOMA	SBCC	smregions	1.7941525769902018e-05	2	987429	9	Act	True	1.0	False	9	0.0	False	False	0.0	False	False	15.0	PASS
SOCS1	CBIOP_WXS_DLBC_BROAD_2012	DLBCL		5.8569291885132886e-05	2	11655	58	LoF	True	1.0	True	5	0.25	False	True	0.0	False	False	27.0	PASS
SOCS1	OTHER_WGS_DLBCL_NATCOM_2018	DLBCL	dndscv,hotmaps,mutpanning	1.421548281122532e-08	1	2827527	153	Act	True	1.0	True	5	0.045454545454545456	False	True	4.0	False	False	27.0	PASS
SOCS1	TCGA_WXS_DLBC	DLBCL	dndscv	3.432426093330108e-05	1	7718	37	LoF	True	1.0	True	5	0.0	False	True	1.0	False	False	27.0	PASS
SOCS1	HARTWIG_LYMPHOID	LY		0.03830251293472135	2	722968	25	Act	True	1.0	False	5	0.0	False	True	0.0	False	False	27.0	PASS
SOCS1	PCAWG_WGS_LYMPH_BNHL	NHLY	dndscv,mutpanning	4.357828678451613e-08	1	1340919	105	Act	True	1.0	False	5	0.05263157894736842	False	True	7.0	False	False	27.0	PASS
SOHLH2	TCGA_WXS_STAD	ST	dndscv,mutpanning	2.2842696963876167e-06	3	214108	436	Act	False		False	1	0.0	False	False	0.0	False	False		PASS
SOS1	TCGA_WXS_UCEC	UCEC	oncodriveclustl,hotmaps,smregions,mutpanning	3.157636475809127e-15	3	905953	503	Act	False		False	1	0.0	False	False	0.0	False	False	2.0	PASS
SOX17	TCGA_WXS_UCEC	UCEC	oncodriveclustl,oncodrivefml,mutpanning	2.108511534198469e-06	3	905953	503	Act	False		False	1	0.0	False	False	0.0	False	False	7.0	PASS
SOX21	CBIOP_WXS_PRAD_MSKCC_DCFI_2018_MET	PRAD		0.001192891566902609	2	45171	333	LoF	True	2.0	False	1	0.0	False	False	0.0	False	False	0.0	Lack of literature evidence
SOX9	ICGC_WXS_COCA_CN_WXS_CASPOINT	COREAD	cbase,mutpanning	0.008355351813131155	3	6882	50	LoF	False		False	3	0.0	False	False	0.0	False	False	37.0	PASS
SOX9	TCGA_WXS_COADREAD	COREAD	dndscv,oncodrivefml,cbase,mutpanning	2.867938445733491e-22	1	310472	496	LoF	False		False	3	0.0	False	False	0.0	False	False	37.0	PASS
SOX9	HARTWIG_COLONRECTUM	COREAD	dndscv,oncodrivefml,cbase,mutpanning	4.661430859917176e-10	1	21067040	529	LoF	False		False	3	0.09090909090909091	False	False	0.0	False	False	37.0	PASS
SP140	OTHER_WGS_MM_NATLEUK2018	MM	dndscv,oncodrivefml,cbase	0.0004146436655750687	3	341009	933	LoF	False		False	1	0.0	False	False	0.0	False	False	0.0	Lack of literature evidence
SPDYE5	CBIOP_WXS_BLCA_DFARBER_MSKCC_2014	BLCA	oncodriveclustl,dndscv	0.046722615847119085	3	21365	50	Act	False		False	1	0.0	False	False	0.0	False	False	0.0	Lack of literature evidence
SPEF2	HARTWIG_NERVOUS_SYSTEM_GLIOBLASTOMA_MULTIFORME	GBM	smregions,cbase	1.0383268704773443e-06	3	2946791	63	LoF	False		False	1	0.0	False	False	0.0	False	False	0.0	Lack of literature evidence
SPEN	CBIOP_WXS_BRCA_MBCPROJECT_2018_MET_UNTREAT	BRCA		0.0003496200190697845	1	4127	45	LoF	True	1.0	False	18	0.0	False	False	0.0	False	False	1.0	PASS
SPEN	ICGC_WXS_BRCA_KR	BRCA		0.01079250515475264	2	17633	50	LoF	True	1.0	False	18	0.0	False	False	0.0	False	False	1.0	PASS
SPEN	ICGC_WGS_BRCA_EU	BRCA	cbase	2.1282778182445468e-05	1	3508551	484	LoF	True	1.0	False	18	0.0	False	False	0.0	False	False	1.0	PASS
SPEN	HARTWIG_BREAST	BRCA	cbase,mutpanning	0.0002934384069195416	1	11688328	708	LoF	True	1.0	False	18	0.0	False	False	1.0	False	False	1.0	PASS
SPEN	HARTWIG_UTERUS_CERVICAL	CESC		0.02212845863899414	2	720724	35	LoF	True	1.0	False	18	0.0	False	False	1.0	False	False	1.0	PASS
SPEN	CBIOP_WXS_CLL_IUOPA_2015	CLL	cbase	2.012405694230293e-08	1	12247	452	LoF	True	1.0	False	18	0.0	False	False	0.0	False	False	1.0	PASS
SPEN	PCAWG_WGS_LYMPH_CLL	CLL		0.0008116395832238678	2	230450	90	LoF	True	1.0	False	18	0.0	False	False	0.0	False	False	1.0	PASS
SPEN	CBIOP_WXS_CLL_BROAD_2013	CLL	cbase	3.017610339490026e-08	1	3006	154	LoF	True	1.0	False	18	0.0	False	False	0.0	False	False	1.0	PASS
SPEN	CBIOP_WXS_DLBCL_DFCI_2018	DLBCL	cbase	3.1826188314697334e-08	1	12894	121	LoF	True	1.0	True	18	0.14285714285714285	False	False	0.0	False	False	1.0	PASS
SPEN	OTHER_WGS_DLBCL_NATCOM_2018	DLBCL	oncodrivefml,cbase	1.6441428813100073e-07	1	2827527	153	LoF	True	1.0	True	18	0.16666666666666666	False	False	0.0	False	False	1.0	PASS
SPEN	TCGA_WXS_DLBC	DLBCL	oncodrivefml,cbase,mutpanning	4.9690803126842434e-08	1	7718	37	LoF	True	1.0	True	18	0.0	False	False	0.0	False	False	1.0	PASS
SPEN	OTHER_WXS_NPC_NATCOM2017	NSPH		0.0022641592324925595	2	12635	103	LoF	True	1.0	False	18	0.0	False	False	0.0	False	False	1.0	PASS
SPEN	TCGA_WXS_PAAD	PAAD		0.006510775569671141	2	30872	176	LoF	True	1.0	False	18	0.0	False	False	0.0	False	False	1.0	PASS
SPEN	CBIOP_WXS_PRAD_MSKCC_DCFI_2018_PRY	PRAD		2.745031883185556e-05	1	21772	223	LoF	True	1.0	False	18	0.0	False	False	0.0	False	False	1.0	PASS
SPEN	CBIOP_WXS_PRAD_MSKCC_DCFI_2018_MET	PRAD		0.023968371913864125	2	45171	333	LoF	True	1.0	False	18	0.0	False	False	1.0	False	False	1.0	PASS
SPEN	TCGA_WXS_KIRC	RCCC	cbase	0.004033123633977203	2	28661	358	ambiguous	True	1.0	False	18	0.0	False	False	1.0	False	False	1.0	PASS
SPEN	CBIOP_WXS_ACYC_SANGER_2013	SG		0.008772801486803697	2	310	24	ambiguous	True	1.0	True	18	0.0	False	False	0.0	False	False	1.0	PASS
SPEN	CBIOP_WXS_ACYC_MDA_2015	SG	oncodrivefml	6.233391931276968e-07	1	812	21	LoF	True	1.0	True	18	0.0	False	False	0.0	False	False	1.0	PASS
SPHKAP	CBIOP_WXS_SCLC_CLCGP	SCLC	cbase,mutpanning	0.0002307209939003461	1	8723	29	LoF	False		False	1	0.0	True	False	1.0	False	False	0.0	Warning expression
SPOP	PCAWG_WGS_LYMPH_BNHL	NHLY		3.0661666134045958e-06	2	1340919	105	LoF	True	1.0	False	14	0.0	False	False	0.0	False	False	38.0	PASS
SPOP	CBIOP_WXS_PRAD_MSKCC_DCFI_2018_PRY	PRAD	dndscv,hotmaps,smregions,mutpanning	2.680400296627576e-24	1	21772	223	Act	True	1.0	True	14	0.09090909090909091	False	False	0.0	False	False	38.0	PASS
SPOP	ICGC_WGS_PRAD_FR	PRAD		0.00020249600571148376	1	124179	25	Act	True	1.0	True	14	0.5	False	False	0.0	False	False	38.0	PASS
SPOP	CBIOP_WGS_PRAD_EURUROL_2017	PRAD	oncodriveclustl,dndscv,hotmaps,smregions,mutpanning	3.284358115875067e-31	1	50803	65	Act	True	1.0	True	14	0.0	False	False	0.0	False	False	38.0	PASS
SPOP	CBIOP_WXS_PRAD_BROAD_2013	PRAD	smregions	8.723728622242362e-08	1	1857	45	Act	True	1.0	True	14	0.3333333333333333	False	False	0.0	False	False	38.0	PASS
SPOP	CBIOP_WXS_PRAD_BROAD	PRAD	oncodriveclustl,dndscv,hotmaps,smregions,cbase,mutpanning	4.939924864835498e-23	1	5764	112	Act	True	1.0	True	14	0.0	False	False	0.0	False	False	38.0	PASS
SPOP	CBIOP_WXS_PRAD_MSKCC_DCFI_2018_MET	PRAD	oncodriveclustl,dndscv,hotmaps,smregions,cbase,mutpanning	4.9606947951531196e-24	1	45171	333	Act	True	1.0	True	14	0.03571428571428571	False	False	0.0	False	False	38.0	PASS
SPOP	PCAWG_WGS_PROST_ADENOCA	PRAD	dndscv,hotmaps,smregions,cbase,mutpanning	1.3980357756695642e-17	1	699553	199	Act	True	1.0	True	14	0.07692307692307693	False	False	0.0	False	False	38.0	PASS
SPOP	ICGC_WGS_PRAD_UK	PRAD	dndscv,hotmaps,smregions,cbase,mutpanning	5.9313059222156495e-31	1	584433	182	Act	True	1.0	True	14	0.18181818181818182	False	False	0.0	False	False	38.0	PASS
SPOP	CBIOP_WXS_PRAD_SU2C_2019	PRAD	oncodriveclustl,dndscv,hotmaps,smregions,cbase,mutpanning	1.5522915115080611e-18	1	64566	444	Act	True	1.0	True	14	0.043478260869565216	False	False	0.0	False	False	38.0	PASS
SPOP	TCGA_WXS_PRAD	PRAD	oncodriveclustl,dndscv,oncodrivefml,hotmaps,smregions,cbase,mutpanning	1.137526780204008e-21	1	30954	492	Act	True	1.0	True	14	0.1111111111111111	False	False	0.0	False	False	38.0	PASS
SPOP	HARTWIG_PROSTATE	PRAD	oncodriveclustl,dndscv,hotmaps,smregions,cbase,mutpanning	2.5955340979402878e-31	1	6479763	382	Act	True	1.0	True	14	0.11764705882352941	False	False	0.0	False	False	38.0	PASS
SPOP	TCGA_WXS_UCEC	UCEC	oncodriveclustl,dndscv,smregions,cbase,mutpanning	1.3954248560214589e-25	2	905953	503	Act	True	1.0	True	14	0.0	False	False	0.0	False	False	38.0	PASS
SPOP	TCGA_WXS_UCS	UCS	dndscv,smregions	1.8755611802144315e-05	1	10310	57	Act	True	1.0	False	14	0.0	False	False	0.0	False	False	38.0	PASS
SPTA1	HARTWIG_SMALL_INTESTINE	BC	hotmaps,smregions	3.014779592314901e-05	3	1428825	15	Act	False		False	4	0.0	True	False	0.0	False	False	0.0	Warning expression
SPTA1	PCAWG_WGS_BILIARY_ADENOCA	CH	dndscv,smregions,cbase	7.551146661822544e-09	1	599377	34	LoF	False		False	4	0.0	True	False	1.0	False	False	0.0	Warning expression
SPTA1	PCAWG_WGS_ESO_ADENOCA	ESCA	hotmaps,smregions	0.0008758890096318756	1	2857685	97	Act	False		False	4	0.0	False	False	1.0	False	False	0.0	Samples with more than 3 mutations
SPTA1	TCGA_WXS_STAD	ST	oncodriveclustl,hotmaps	0.0006470282995799104	3	214108	436	Act	False		False	4	0.03488372093023256	True	False	5.0	False	False	0.0	Warning expression
SPTBN4	OTHER_WXS_AML_PRY_BEAT_2018	AML	hotmaps,smregions	0.027810548657615657	1	79225	257	Act	False		False	1	0.0	False	False	0.0	False	False	0.0	Lack of literature evidence
SRGAP3	TCGA_WXS_SKCM	CM	smregions	0.0008644506013877432	2	413742	466	Act	True	2.0	False	2	0.0	False	False	0.0	False	False	0.0	Lack of literature evidence
SRGAP3	TCGA_WXS_MESO	MESO		0.0004961523306634879	2	3830	81	Act	True	2.0	False	2	0.0	False	False	0.0	False	False	0.0	Lack of literature evidence
SRRM2	HARTWIG_COLONRECTUM	COREAD	oncodriveclustl,mutpanning	0.00040201360410506827	3	21067040	529	LoF	False		False	1	0.0	False	True	0.0	False	False	0.0	Lack of literature evidence
SRRM3	HARTWIG_SMALL_INTESTINE	BC	oncodriveclustl,smregions	0.04643258100921005	3	1428825	15	Act	False		False	1	0.0	False	False	0.0	False	False	0.0	Lack of literature evidence
SRSF2	OTHER_WXS_AML_PRY_BEAT_2018	AML	oncodriveclustl,dndscv,hotmaps,cbase,mutpanning	1.894932073746435e-08	1	79225	257	Act	True	1.0	False	2	0.0	False	False	0.0	False	False	2.0	PASS
SRSF2	HARTWIG_UTERUS_CERVICAL	CESC	oncodriveclustl	0.00011511472683702192	1	720724	35	Act	True	1.0	False	2	0.0	False	False	0.0	False	False	2.0	PASS
STAB2	ICGC_WXS_BRCA_UK	BRCA	cbase,mutpanning	9.798071474604922e-09	1	6308	95	LoF	False		False	1	0.0	False	False	0.0	False	False	0.0	Lack of literature evidence
STAG2	OTHER_WXS_AML_PRY_BEAT_2018	AML	dndscv,oncodrivefml,cbase	1.0574443533278284e-09	1	79225	257	LoF	True	1.0	True	18	0.0	False	False	0.0	False	False	7.0	PASS
STAG2	ICGC_WXS_BLCA_CN	BLCA	dndscv,oncodrivefml,cbase	1.759530023634469e-05	1	16355	103	LoF	True	1.0	True	18	0.0	False	False	0.0	False	False	7.0	PASS
STAG2	CBIOP_WXS_BLCA_BGI	BLCA	dndscv,cbase	1.1957451516010717e-07	1	8703	79	LoF	True	1.0	True	18	0.0	False	False	0.0	False	False	7.0	PASS
STAG2	TCGA_WXS_BLCA	BLCA	dndscv,oncodrivefml,cbase,mutpanning	0.00030979441852473213	1	142970	411	LoF	True	1.0	True	18	0.0	False	False	0.0	False	False	7.0	PASS
STAG2	HARTWIG_URINARY_TRACT	BLCA		0.01987313354061133	2	4775994	156	LoF	True	1.0	True	18	0.0	False	False	0.0	False	False	7.0	PASS
STAG2	ICGC_WGS_BOCA_FR_AD	EWS	cbase	6.94010214852803e-07	1	14621	27	LoF	True	1.0	True	18	0.0	False	False	0.0	False	False	7.0	PASS
STAG2	ICGC_WGS_BOCA_FR_PED	EWS	dndscv,oncodrivefml,cbase	7.043560412317115e-13	1	22049	71	LoF	True	1.0	True	18	0.0	False	False	0.0	False	False	7.0	PASS
STAG2	PEDCBIOP_WGS_ES_IOCURIE_2014	EWS	dndscv,oncodrivefml,cbase	4.973921470641396e-18	1	2043	112	LoF	True	1.0	True	18	0.0	False	False	0.0	False	False	7.0	PASS
STAG2	D_EWS	EWS		0.014814079092636994	1	7577	19	ambiguous	True	1.0	True	18	0.0	False	False	0.0	False	False		PASS
STAG2	TCGA_WXS_GBM	GBM	dndscv,cbase,mutpanning	1.924348130064355e-10	1	67162	391	LoF	True	1.0	True	18	0.0	False	False	0.0	False	False	7.0	PASS
STAG2	ICGC_WXS_LUSC_KR_WXS	LUSC		0.0005280619756559818	1	75950	36	LoF	True	1.0	False	18	0.0	False	False	0.0	False	False	7.0	PASS
STAG2	OTHER_WGS_PBCA_DE_MB	MBL	dndscv	5.038860241929637e-07	1	237770	148	LoF	True	1.0	False	18	0.0	False	False	0.0	False	False	7.0	PASS
STAG2	PEDCBIOP_WXS_MBL_BROAD_2012	MBL		6.471766481259436e-05	1	1808	92	LoF	True	1.0	False	18	0.0	False	False	0.0	False	False	7.0	PASS
STAG2	OTHER_WGS_PBCA_DE_PIA	PIA	dndscv	7.364025487414882e-06	2	1066564	439	LoF	True	1.0	False	18	0.0	False	False	0.0	False	False	7.0	PASS
STAG2	TCGA_WXS_KIRC	RCCC		0.012190990391413177	2	28661	358	LoF	True	1.0	False	18	0.0	False	False	0.0	False	False	7.0	PASS
STAG2	TCGA_WXS_KIRP	RPC		9.839542195203631e-07	1	24431	276	LoF	True	1.0	False	18	0.0	False	False	0.0	False	False	7.0	PASS
STAG2	HARTWIG_SKIN_BASAL_CELL_CARCINOMA	SBCC		1.7406191892287452e-06	2	987429	9	LoF	True	1.0	False	18	0.0	False	False	0.0	False	False	7.0	PASS
STAG2	ICGC_WXS_THCA_SA	THCA		0.004372077117902743	2	22445	129	LoF	True	1.0	False	18	0.0	False	False	0.0	False	False	7.0	PASS
STAT3	CBIOP_WXS_DLBCL_DFCI_2018	DLBCL		7.804535033309476e-06	2	12894	121	Act	True	1.0	False	5	0.2	False	False	0.0	False	False	172.0	PASS
STAT3	CBIOP_WXS_DLBC_BROAD_2012	DLBCL		0.00014094829953239068	1	11655	58	Act	True	1.0	False	5	0.4	False	False	0.0	False	False	172.0	PASS
STAT3	OTHER_WGS_DLBCL_NATCOM_2018	DLBCL	hotmaps	4.134436080823749e-07	1	2827527	153	Act	True	1.0	False	5	0.1	False	False	0.0	False	False	172.0	PASS
STAT3	TCGA_WXS_DLBC	DLBCL	dndscv,smregions	7.588200277604487e-11	1	7718	37	Act	True	1.0	False	5	0.16666666666666666	False	False	0.0	False	False	172.0	PASS
STAT3	PCAWG_WGS_LYMPH_BNHL	NHLY	dndscv,hotmaps,cbase	2.0470595686792758e-08	1	1340919	105	Act	True	1.0	False	5	0.125	False	False	0.0	False	False	172.0	PASS
STAT5B	TCGA_WXS_OV	OV		0.024886055860824333	2	49185	407	Act	True	1.0	False	1	0.0	False	False	0.0	False	False	2.0	PASS
STAT6	CBIOP_WXS_DLBCL_DFCI_2018	DLBCL		0.02550269120409052	1	12894	121	Act	True	1.0	False	5	0.5	False	False	0.0	False	False	2.0	Warning Signature9
STAT6	CBIOP_WXS_DLBC_BROAD_2012	DLBCL	hotmaps,smregions	1.287681354579328e-07	1	11655	58	Act	True	1.0	False	5	0.5	False	False	0.0	False	False	2.0	Warning Signature9
STAT6	OTHER_WGS_DLBCL_NATCOM_2018	DLBCL	smregions	7.613525125670134e-07	1	2827527	153	Act	True	1.0	False	5	0.4	False	False	0.0	False	False	2.0	PASS
STAT6	TCGA_WXS_DLBC	DLBCL		1.8893874949355045e-06	1	7718	37	Act	True	1.0	False	5	0.0	False	False	0.0	False	False	2.0	PASS
STAT6	PCAWG_WGS_LYMPH_BNHL	NHLY	dndscv,oncodrivefml,hotmaps,smregions,cbase,mutpanning	1.0208943325575835e-19	1	1340919	105	Act	True	1.0	False	5	0.16666666666666666	False	False	0.0	False	False	2.0	PASS
